id,host_name,neighbourhood_group,latitude,longitude,room_type,price,number_of_reviews,reviews_per_month,availability_365,last_review
66741,Stefano,Brooklyn,40.67732,-73.98225,Entire home/apt,150,214,2.08,263,2019-06-23
66974,Jana,Brooklyn,40.68076,-73.9896,Entire home/apt,190,69,0.79,258,2019-01-07
67288,Per,Manhattan,40.79603,-73.94903,Entire home/apt,124,22,0.26,103,2019-06-15
67299,Adrienne,Brooklyn,40.71492,-73.96282,Entire home/apt,135,56,0.56,42,2019-06-05
67397,Elise,Manhattan,40.80393,-73.95838,Private room,122,93,0.93,246,2019-06-22
68099,Deda,Manhattan,40.80082,-73.9652,Private room,109,104,1.05,364,2019-06-25
68305,Share,Manhattan,40.82976,-73.94867,Private room,85,64,0.68,318,2018-06-07
68403,Naimah,Brooklyn,40.683,-73.91981,Entire home/apt,145,127,1.25,72,2019-06-24
68735,Violetta,Manhattan,40.78971,-73.9729,Entire home/apt,195,30,0.32,249,2019-06-13
68765,Jenna,Brooklyn,40.67817,-73.99495,Entire home/apt,250,106,1.34,272,2019-06-27
68900,Jason,Brooklyn,40.73119,-73.95578,Private room,125,6,0.1,325,2016-11-13
68974,Alicia,Manhattan,40.71943,-73.99627,Entire home/apt,575,191,1.88,298,2019-06-20
69894,Silvia,Manhattan,40.78,-73.98249,Entire home/apt,150,48,0.55,35,2019-11-06
69921,Joab,Brooklyn,40.70514,-73.91922,Private room,70,47,0.49,203,2019-06-29
70095,Mary And Geoff,Manhattan,40.86713,-73.92811,Private room,90,120,1.27,132,2019-06-30
70128,Eyal,Manhattan,40.73198,-73.98881,Private room,65,52,0.63,5,2019-10-01
70609,Bruce,Manhattan,40.72542,-73.97986,Entire home/apt,500,48,0.48,297,2019-06-16
71010,Kurt,Manhattan,40.83494,-73.93869,Entire home/apt,250,32,0.43,276,2019-05-24
71248,Jennifer,Manhattan,40.71659,-73.98945,Entire home/apt,125,43,0.42,102,2019-06-17
71366,Ruperto,Manhattan,40.72966,-74.00243,Entire home/apt,200,39,0.44,251,2019-06-25
71384,Ben,Brooklyn,40.72898,-73.95552,Entire home/apt,229,50,0.5,188,2014-05-13
71812,Thai,Bronx,40.87207,-73.90193,Entire home/apt,90,4,0.35,346,2019-02-01
72190,Hudson,Manhattan,40.77728,-73.97818,Entire home/apt,110,38,0.39,0,2019-02-15
72265,Vanessa,Brooklyn,40.72646,-73.95341,Private room,59,29,0.36,15,2019-06-16
74073,Daniel,Brooklyn,40.71015,-73.96101,Entire home/apt,195,59,0.6,71,2019-06-23
74240,Patty,Brooklyn,40.71903,-73.9597,Entire home/apt,169,68,0.67,215,2019-07-06
74333,Amir,Manhattan,40.80892,-73.93985,Entire home/apt,113,26,0.27,253,2015-11-25
74404,G & S,Manhattan,40.80276,-73.9567,Entire home/apt,250,31,0.31,78,2012-08-22
74680,Nazleen,Queens,40.77635,-73.93426,Entire home/apt,115,198,2.01,257,2019-05-31
74860,Allison,Brooklyn,40.72488,-73.95018,Private room,55,1,0.01,0,2011-03-28
75193,Scott,Brooklyn,40.71398,-73.95763,Private room,69,220,2.17,8,2019-06-22
75635,Patricia,Manhattan,40.71876,-73.98394,Entire home/apt,150,286,2.81,191,2019-06-27
76761,Evelyn,Brooklyn,40.66552,-73.99019,Entire home/apt,169,398,3.97,182,2019-06-28
77765,The Box House Hotel,Brooklyn,40.73749,-73.95292,Private room,179,36,0.36,79,2019-01-07
77936,Moss Owen,Manhattan,40.76248,-73.9913,Private room,150,36,0.36,49,2019-06-14
78919,Nancy,Brooklyn,40.68674,-73.98876,Entire home/apt,135,6,0.1,0,2016-05-02
79067,Bliss,Brooklyn,40.6848,-73.96219,Entire home/apt,350,14,0.3,156,2019-04-20
79782,Pam,Brooklyn,40.70516,-73.95455,Private room,120,76,0.76,343,2019-03-31
80493,Jennifer,Manhattan,40.72329,-73.98486,Private room,71,182,1.81,200,2019-04-07
80684,The Box House Hotel,Brooklyn,40.73776,-73.95327,Private room,349,8,0.09,60,2016-03-27
80700,The Box House Hotel,Brooklyn,40.73738,-73.95482,Private room,349,7,0.07,60,2019-05-24
80924,Ellis,Brooklyn,40.67542,-73.98142,Entire home/apt,165,34,0.51,189,2018-09-25
81739,The Box House Hotel,Brooklyn,40.73842,-73.95312,Private room,249,2,0.02,60,2011-12-05
82549,Christopher,Brooklyn,40.6926,-73.99832,Private room,100,66,0.68,0,2016-09-16
82550,Christopher,Brooklyn,40.69441,-73.99771,Entire home/apt,200,80,0.85,106,2019-06-30
82638,Sarah,Manhattan,40.72399,-73.98374,Entire home/apt,169,240,2.4,276,2019-06-06
82928,Ruthven,Brooklyn,40.6824,-73.94615,Entire home/apt,185,46,1.07,248,2019-02-07
83243,Julian,Brooklyn,40.68949,-73.91708,Entire home/apt,65,228,2.27,194,2019-10-06
83446,Leslie,Brooklyn,40.68819,-73.97258,Entire home/apt,130,5,0.05,135,2018-03-09
83722,Sophie,Brooklyn,40.7205,-73.96015,Entire home/apt,199,8,0.11,30,2018-08-26
83847,Yvette,Manhattan,40.72451,-73.98094,Entire home/apt,225,33,0.33,0,2019-02-01
84010,The Box House Hotel,Brooklyn,40.73813,-73.95394,Private room,179,13,0.14,81,2019-06-27
84059,Famous,Brooklyn,40.67591,-73.94715,Entire home/apt,150,5,0.05,0,2018-07-22
84659,Kyle,Manhattan,40.72843,-73.98895,Entire home/apt,139,388,3.88,142,2019-06-26
84905,Ange,Manhattan,40.71271,-73.99776,Private room,95,223,2.22,60,2019-06-23
85094,Alex,Brooklyn,40.66966,-73.94735,Entire home/apt,79,11,0.11,179,2019-01-14
86215,T,Manhattan,40.71965,-73.98766,Entire home/apt,150,151,1.51,52,2019-06-24
89427,Sahr,Brooklyn,40.68613,-73.96536,Entire home/apt,650,0,0.0,365,
89621,Marylyn,Brooklyn,40.68048,-73.94911,Entire home/apt,90,218,2.26,324,2019-06-28
93313,Nathalie,Brooklyn,40.68314,-73.93963,Entire home/apt,120,75,0.76,237,2019-06-23
94035,Savannah,Queens,40.75961,-73.91117,Private room,80,42,1.21,365,2019-06-07
94209,Sadatu,Brooklyn,40.67473,-73.94494,Entire home/apt,100,0,0.0,365,
94477,Jason,Brooklyn,40.69305,-73.93185,Entire home/apt,175,370,3.74,204,2019-05-07
94783,Keishera,Brooklyn,40.67174,-73.95663,Entire home/apt,120,104,1.04,272,2019-06-21
95747,Tessa,Brooklyn,40.71055,-73.95098,Entire home/apt,140,13,0.13,0,2016-07-18
95883,Eduardo,Brooklyn,40.69465,-73.95458,Entire home/apt,200,4,0.07,9,2018-12-26
96471,Sahr,Brooklyn,40.68413,-73.96542,Private room,165,11,0.11,365,2019-07-06
98330,Shon,Manhattan,40.73877,-73.97707,Entire home/apt,125,1,0.01,181,2012-03-01
98663,Peter Michael,Manhattan,40.74893,-73.99544,Entire home/apt,130,19,0.19,189,2018-11-06
99070,Liz And Melissa,Manhattan,40.79406,-73.94102,Shared room,65,131,1.31,0,2019-05-26
99085,Wanda,Brooklyn,40.68795,-73.97332,Entire home/apt,123,15,0.15,189,2019-01-05
100002,Giorgio,Manhattan,40.85295,-73.93361,Private room,67,136,1.37,296,2019-06-17
100186,Mi,Brooklyn,40.66918,-73.99187,Entire home/apt,130,98,0.99,35,2019-06-28
101053,Lee And Tara,Brooklyn,40.71125,-73.95613,Private room,100,31,0.31,0,2019-01-03
102995,Chas,Manhattan,40.78558,-73.9696,Entire home/apt,212,45,0.46,35,2018-01-01
103161,Ade,Brooklyn,40.71577,-73.96053,Entire home/apt,190,124,1.76,359,2019-06-26
103311,The Box House Hotel,Brooklyn,40.73861,-73.95485,Private room,599,9,0.09,60,2018-05-19
103806,Jason,Manhattan,40.72577,-73.98745,Entire home/apt,249,166,1.68,365,2019-05-27
105469,Michelle,Queens,40.58615,-73.81245,Private room,70,13,0.13,335,2015-09-21
105510,Alex,Brooklyn,40.67086,-73.94872,Entire home/apt,100,15,0.16,282,2019-05-01
106363,Alicia,Manhattan,40.82773,-73.95231,Private room,60,380,3.83,247,2019-06-26
106647,Olivia,Brooklyn,40.68505,-73.95684,Entire home/apt,135,86,0.87,102,2019-06-16
107630,Maya,Brooklyn,40.72911,-73.95493,Entire home/apt,175,248,2.53,274,2019-06-20
107895,Kai,Manhattan,40.77944,-73.98567,Entire home/apt,120,49,0.56,201,2019-06-19
110739,Driss,Manhattan,40.74503,-73.98876,Entire home/apt,169,54,0.57,98,2019-03-07
112100,Marine,Brooklyn,40.67539,-73.96093,Entire home/apt,165,3,0.03,157,2013-01-01
112304,Kelli,Manhattan,40.8054,-73.95189,Private room,90,1,0.02,0,2016-02-01
112359,Olivia,Manhattan,40.78491,-73.9508,Entire home/apt,225,56,0.57,312,2018-12-28
112435,Carol,Brooklyn,40.69088,-73.97307,Private room,95,163,1.66,331,2019-05-24
113265,Anthony,Brooklyn,40.67555,-73.95057,Private room,55,247,2.51,275,2019-06-21
113945,Natalia,Manhattan,40.75835,-73.99193,Private room,85,116,1.17,174,2019-11-05
114123,Susi,Brooklyn,40.66527,-73.9886,Entire home/apt,199,27,0.28,223,2019-05-19
114229,Tony,Manhattan,40.71895,-73.99434,Entire home/apt,211,52,0.6,361,2019-08-06
114969,Andrey,Manhattan,40.75579,-73.96699,Entire home/apt,145,39,0.4,0,2018-09-24
115535,Jane,Manhattan,40.82399,-73.95328,Private room,65,35,0.35,283,2019-01-06
115678,Will,Manhattan,40.81822,-73.94095,Entire home/apt,99,320,3.23,220,2019-06-23
115748,Lilly,Queens,40.76434,-73.92132,Entire home/apt,110,30,0.32,363,2019-06-16
116940,Marylyn,Brooklyn,40.67705,-73.94925,Entire home/apt,80,225,2.27,315,2019-06-24
117425,LuLu,Brooklyn,40.69263,-73.99438,Entire home/apt,150,95,0.96,281,2018-05-26
118061,Roberta,Brooklyn,40.68448,-73.92747,Entire home/apt,110,70,0.75,283,2019-06-28
118430,Paul,Manhattan,40.74412,-74.00208,Private room,290,35,0.36,20,2019-03-01
118680,Bobby,Manhattan,40.73067,-73.98702,Private room,87,0,0.0,0,
120362,Itamar,Brooklyn,40.70665,-73.94061,Entire home/apt,190,50,0.51,331,2019-02-07
121687,Vikram,Brooklyn,40.72063,-73.95952,Entire home/apt,200,29,0.31,36,2019-06-23
121861,Elizabeth,Brooklyn,40.67644,-73.98082,Entire home/apt,165,23,0.23,7,2016-02-05
123784,Christopher,Manhattan,40.80481,-73.94794,Entire home/apt,110,142,1.44,301,2019-06-16
125053,Justin,Manhattan,40.72533,-73.99143,Entire home/apt,395,70,0.73,170,2019-01-07
125163,Rodney,Brooklyn,40.68569,-73.93038,Private room,99,38,0.54,307,2019-03-06
125594,Antonín,Brooklyn,40.64302,-73.97255,Private room,39,82,0.94,365,2019-05-19
126443,Seith,Manhattan,40.72939,-73.98857,Entire home/apt,189,403,4.1,201,2019-07-07
126816,Eric,Manhattan,40.79918,-73.96607,Private room,85,3,0.03,0,2014-06-11
127387,Katharine,Brooklyn,40.66862,-73.9926,Entire home/apt,260,3,0.03,316,2014-04-08
128975,Wayne,Manhattan,40.81333,-73.94453,Entire home/apt,122,116,1.18,271,2019-06-13
131154,Lauren,Brooklyn,40.72473,-73.95199,Entire home/apt,165,175,1.79,139,2019-07-07
132516,Jean,Queens,40.70925,-73.85262,Entire home/apt,97,28,1.21,209,2019-01-07
132570,Catherine,Manhattan,40.73215,-74.00922,Entire home/apt,170,24,0.25,0,2017-12-26
132695,Holly,Brooklyn,40.71109,-73.94332,Entire home/apt,125,15,0.15,0,2016-06-06
133025,Tracy,Manhattan,40.7463,-73.97926,Private room,130,105,1.07,193,2019-06-06
134934,Giovanni,Brooklyn,40.71823,-73.95849,Entire home/apt,225,22,0.38,52,2019-05-30
135393,Karen,Brooklyn,40.651,-73.94886,Private room,50,263,2.69,136,2019-06-24
135465,Christopher,Brooklyn,40.68626,-73.97598,Entire home/apt,170,86,0.91,286,2019-06-20
135706,Jeff,Manhattan,40.74488,-74.001,Entire home/apt,132,10,0.1,0,2017-01-01
136493,Irena,Brooklyn,40.67632,-73.97616,Entire home/apt,250,18,0.21,18,2019-05-27
138216,Michael,Brooklyn,40.72212,-73.94254,Entire home/apt,141,8,0.21,9,2018-08-07
139624,Jessica,Brooklyn,40.67456,-73.95151,Entire home/apt,64,70,0.73,3,2019-01-31
140133,Daniel,Brooklyn,40.71363,-73.96019,Entire home/apt,249,150,1.55,277,2019-05-07
140425,Ivy,Brooklyn,40.6755,-73.95878,Private room,79,115,1.18,0,2017-05-25
140973,Dave,Manhattan,40.72274,-73.97581,Entire home/apt,185,69,0.71,233,2019-05-26
141154,Mark,Brooklyn,40.6858,-73.9828,Entire home/apt,120,232,2.41,221,2019-06-22
141335,Orna,Brooklyn,40.67535,-73.97654,Entire home/apt,495,35,0.41,355,2018-01-13
141890,Allison,Manhattan,40.72255,-73.99346,Entire home/apt,375,18,0.21,0,2013-01-10
141984,Vanessa,Manhattan,40.72094,-73.99706,Entire home/apt,175,68,0.69,277,2019-10-06
142069,Josh,Manhattan,40.72485,-73.97813,Entire home/apt,150,22,0.23,0,2014-10-11
144087,Rinaldo,Manhattan,40.80473,-73.9532,Entire home/apt,259,17,0.17,343,2019-05-18
144148,Jonathan,Manhattan,40.72217,-73.98419,Private room,96,34,0.58,0,2016-05-01
145064,Oliver,Brooklyn,40.71943,-73.9565,Entire home/apt,145,8,0.08,0,2014-06-06
145188,Kristin,Manhattan,40.74249,-74.00329,Entire home/apt,200,0,0.0,0,
145994,Carolyn,Manhattan,40.79264,-73.97294,Entire home/apt,95,2,0.08,0,2018-06-07
146754,Meighan,Brooklyn,40.65749,-73.97675,Entire home/apt,250,52,0.72,188,2019-04-27
147586,Julie,Manhattan,40.80474,-73.94688,Entire home/apt,295,74,0.76,264,2019-06-16
148201,John,Manhattan,40.72831,-74.00177,Entire home/apt,175,18,0.19,0,2013-05-31
148259,Mihalis,Brooklyn,40.71541,-73.94144,Entire home/apt,451,72,0.86,331,2019-11-05
148825,B.,Manhattan,40.79765,-73.96245,Entire home/apt,165,191,2.18,236,2019-06-29
149287,Nancy,Manhattan,40.78508,-73.95332,Entire home/apt,250,0,0.0,0,
149777,"Dee, Dre & Mama Shelley",Bronx,40.89747,-73.8639,Entire home/apt,77,197,2.49,309,2019-06-23
150804,Peter,Manhattan,40.72008,-73.98404,Entire home/apt,250,19,0.2,0,2019-06-07
151199,Gladys & Bob,Queens,40.75725,-73.91098,Entire home/apt,129,414,4.34,245,2019-03-07
151478,M,Brooklyn,40.7102,-73.94495,Private room,98,8,0.09,0,2018-11-12
152071,Wendy,Brooklyn,40.67359,-73.97904,Entire home/apt,150,0,0.0,8,
152078,Ewelina,Manhattan,40.72674,-73.9782,Private room,95,25,0.3,359,2019-12-02
152259,Wayne,Manhattan,40.81156,-73.94571,Private room,55,119,1.22,333,2019-05-28
152263,William,Manhattan,40.80497,-73.95016,Entire home/apt,300,203,2.14,258,2019-06-07
152520,Lucy,Queens,40.7385,-73.91806,Private room,42,53,0.55,236,2018-11-16
153405,Pat,Brooklyn,40.72937,-73.95671,Entire home/apt,125,104,1.09,22,2019-06-16
153780,Donna,Manhattan,40.72587,-73.98438,Private room,175,175,1.8,236,2019-06-28
154934,Kimberly,Manhattan,40.82426,-73.9463,Private room,75,38,0.42,365,2018-08-05
155296,Meredith,Brooklyn,40.71624,-73.96272,Entire home/apt,255,39,0.5,89,2019-02-05
157673,Tokunbo,Brooklyn,40.68101,-73.94081,Entire home/apt,72,88,0.91,164,2019-06-16
158061,Fred,Brooklyn,40.68669,-73.91989,Private room,165,27,0.28,311,2017-08-10
158176,Laura,Brooklyn,40.71534,-73.95914,Entire home/apt,165,117,1.28,23,2019-06-29
158290,Pepe,Brooklyn,40.68288,-73.96024,Private room,75,43,0.44,365,2019-05-20
158913,Lennny & Megan,Brooklyn,40.72489,-73.95494,Entire home/apt,130,4,0.05,0,2015-03-13
158955,Amia,Brooklyn,40.70867,-73.94284,Entire home/apt,139,385,4.0,222,2019-06-29
159749,JT And Tiziana,Brooklyn,40.67963,-73.93908,Private room,88,64,0.68,238,2019-01-07
159815,JT And Tiziana,Brooklyn,40.6798,-73.93908,Private room,80,39,0.41,218,2019-06-24
159913,Kaye,Manhattan,40.74346,-73.99882,Private room,150,37,1.79,0,2019-03-07
160609,Ligia,Manhattan,40.77724,-73.98109,Entire home/apt,200,10,0.12,0,2019-01-01
160994,James,Manhattan,40.72972,-73.97995,Entire home/apt,200,103,1.08,235,2019-06-24
161366,Lucy,Queens,40.74102,-73.91681,Private room,42,41,0.43,246,2019-01-06
161394,Alain,Brooklyn,40.71309,-73.94128,Private room,90,3,0.03,0,2014-08-31
161996,"Robert ""Bob""",Manhattan,40.83096,-73.94633,Entire home/apt,295,227,2.33,247,2019-06-26
162493,Andres,Brooklyn,40.71323,-73.95745,Entire home/apt,450,37,0.79,15,2018-12-27
162508,Placid,Brooklyn,40.67212,-73.9506,Entire home/apt,130,29,0.35,119,2019-06-28
163627,Jsun,Brooklyn,40.71023,-73.96665,Private room,89,205,2.31,0,2017-12-31
163809,Jorin,Manhattan,40.80523,-73.95139,Entire home/apt,198,42,0.44,234,2019-03-06
163814,Seith,Manhattan,40.72636,-73.98917,Entire home/apt,99,280,2.92,257,2019-05-07
163836,Andrea,Brooklyn,40.72185,-73.93956,Private room,46,86,0.89,350,2019-08-06
164989,Jade,Manhattan,40.72351,-73.99683,Private room,140,54,0.56,221,2019-06-16
165080,Smadar,Brooklyn,40.6809,-73.99233,Entire home/apt,500,7,0.07,0,2018-08-29
165461,Rahul,Manhattan,40.80525,-73.95916,Private room,75,57,0.59,201,2019-01-01
165824,Lucy,Queens,40.74,-73.91901,Private room,33,31,0.32,161,2019-01-05
166006,Giancarlo,Manhattan,40.80006,-73.96049,Entire home/apt,250,188,1.94,259,2018-08-23
166172,Wanda,Brooklyn,40.70283,-73.92131,Private room,60,480,6.7,0,2019-07-07
166541,Yvette,Manhattan,40.84468,-73.94303,Private room,75,34,0.35,222,2019-06-15
166983,Jilly,Brooklyn,40.68252,-73.99619,Entire home/apt,350,6,0.06,0,2015-08-08
167013,Daniel,Manhattan,40.74342,-73.99483,Entire home/apt,205,3,0.04,76,2018-05-13
167017,Adam,Brooklyn,40.67853,-73.98089,Entire home/apt,219,2,0.03,0,2014-08-31
167222,Lisel,Brooklyn,40.6788,-73.97643,Private room,60,20,0.21,258,2018-08-24
167482,Barbara,Manhattan,40.77886,-73.98042,Entire home/apt,185,129,1.33,14,2019-07-06
168084,Chris,Manhattan,40.72578,-73.97879,Entire home/apt,190,147,1.6,27,2019-06-30
168123,Sara,Brooklyn,40.66085,-73.98537,Entire home/apt,105,101,1.06,167,2019-01-07
168546,Benton,Manhattan,40.80113,-73.94503,Entire home/apt,250,11,0.12,68,2016-02-01
168810,Linda & Chris,Manhattan,40.78569,-73.97581,Entire home/apt,175,11,0.12,358,2013-10-15
169002,Alec,Manhattan,40.82411,-73.94934,Private room,65,41,0.43,59,2019-06-16
169152,Julia,Brooklyn,40.68131,-73.95332,Entire home/apt,75,87,1.09,0,2017-04-18
169306,Vanessa,Bronx,40.85811,-73.90675,Private room,37,117,1.21,232,2019-05-21
169464,Ali & SweetPea,Brooklyn,40.70667,-73.96524,Entire home/apt,85,86,0.89,15,2019-05-16
169483,Jeffrey,Brooklyn,40.60452,-73.97103,Entire home/apt,106,0,0.0,0,
170420,Lena,Manhattan,40.7932,-73.94007,Entire home/apt,79,15,0.16,0,2016-02-15
170761,Doug,Brooklyn,40.68768,-73.97611,Private room,85,35,0.55,161,2019-02-07
171776,Benton,Manhattan,40.80224,-73.94558,Private room,170,17,0.18,88,2015-01-10
172700,Cheryl,Manhattan,40.71473,-73.98842,Private room,115,3,0.04,337,2016-02-15
172870,Jorin,Manhattan,40.80518,-73.95359,Private room,89,43,0.47,247,2018-03-01
173072,Lewis,Manhattan,40.80827,-73.95329,Shared room,49,168,4.6,248,2019-06-07
173151,Jane,Brooklyn,40.72901,-73.95812,Private room,91,241,2.49,287,2019-06-24
173742,Donna,Manhattan,40.73476,-73.98452,Entire home/apt,400,105,1.13,304,2019-06-23
174527,Kris,Brooklyn,40.69055,-73.92357,Entire home/apt,150,11,0.46,0,2018-10-28
174966,Henry,Manhattan,40.7735,-73.98697,Entire home/apt,2000,30,0.33,0,2018-05-05
176135,Jennifer,Brooklyn,40.67505,-73.95969,Entire home/apt,97,31,0.32,193,2018-10-23
176653,Cj,Manhattan,40.72974,-73.98201,Private room,100,49,0.51,43,2019-07-05
176962,Dani,Brooklyn,40.70925,-73.95425,Entire home/apt,179,23,0.24,25,2019-04-13
177421,Sarah,Brooklyn,40.72315,-73.95226,Entire home/apt,500,20,0.21,127,2019-06-24
177495,Amit,Manhattan,40.73939,-73.99612,Entire home/apt,429,18,0.9,0,2019-06-24
177606,Kathrine,Manhattan,40.74112,-73.97686,Entire home/apt,189,90,0.95,303,2019-06-23
179670,Milan,Manhattan,40.72019,-73.98217,Private room,120,99,1.04,345,2019-06-27
179741,Tony,Manhattan,40.72133,-73.99666,Entire home/apt,300,6,0.06,115,2019-06-28
180507,Jason,Queens,40.75744,-73.92163,Entire home/apt,107,21,0.22,200,2018-01-12
180792,Jason,Queens,40.75695,-73.9202,Entire home/apt,95,24,0.26,271,2019-04-04
181972,Rosario,Manhattan,40.8296,-73.94651,Entire home/apt,199,111,1.17,12,2019-02-06
182069,Mat,Manhattan,40.79056,-73.9468,Entire home/apt,120,86,0.91,268,2019-06-20
182095,Mike,Manhattan,40.73631,-73.99977,Entire home/apt,199,66,0.69,89,2019-04-29
182177,Christian & Carla,Bronx,40.86466,-73.85709,Entire home/apt,125,271,2.84,347,2019-06-20
182649,Obed,Brooklyn,40.71312,-73.96199,Private room,70,227,2.4,37,2019-06-18
185266,Lisa,Brooklyn,40.71297,-73.94336,Private room,75,80,1.55,0,2019-06-07
187488,Village,Manhattan,40.73712,-74.00166,Private room,100,5,0.07,359,2018-03-12
187566,Andrew & Markus,Brooklyn,40.69242,-73.95097,Entire home/apt,99,187,1.97,287,2019-10-06
187986,Daniel,Manhattan,40.73862,-73.99758,Entire home/apt,250,2,0.02,0,2015-08-28
188146,Mariana,Brooklyn,40.7158,-73.95803,Entire home/apt,350,1,0.02,233,2016-01-01
188661,Mj,Brooklyn,40.68262,-73.97299,Entire home/apt,170,67,0.7,129,2018-10-20
188674,Leslie,Manhattan,40.73217,-73.98801,Entire home/apt,165,63,0.68,0,2018-12-01
189135,Michael,Manhattan,40.76311,-73.99388,Private room,99,89,1.0,353,2019-01-07
189181,David,Manhattan,40.74695,-74.00454,Private room,255,1,0.02,365,2014-04-20
189732,O'Dell,Brooklyn,40.67497,-73.87305,Entire home/apt,169,177,1.86,297,2019-06-29
189787,Sundiata,Brooklyn,40.66788,-73.94813,Entire home/apt,99,90,0.94,56,2019-06-30
190267,Marina,Manhattan,40.76684,-73.95944,Entire home/apt,169,39,0.41,44,2019-07-07
190542,Farrah,Brooklyn,40.68967,-73.95445,Entire home/apt,160,42,0.44,355,2019-05-18
190968,Karen,Brooklyn,40.67946,-73.96501,Entire home/apt,215,33,0.35,156,2019-08-05
190974,Alan,Brooklyn,40.66944,-73.98083,Entire home/apt,130,179,2.02,273,2019-05-29
191075,Matthew,Manhattan,40.72566,-73.97748,Private room,110,81,0.85,274,2019-03-28
193105,Marcela,Manhattan,40.7709,-73.99181,Private room,150,43,0.45,258,2019-06-29
193333,Melody,Brooklyn,40.71943,-73.95958,Private room,65,52,0.54,276,2018-10-31
193393,Mike,Queens,40.74249,-73.92466,Private room,75,160,1.68,65,2019-06-25
193853,Anastasia,Manhattan,40.74033,-74.00024,Entire home/apt,149,23,0.27,0,2018-05-21
194154,Elina,Manhattan,40.7969,-73.96128,Private room,89,35,0.37,180,2017-06-18
195123,Susan,Manhattan,40.83403,-73.94553,Private room,50,225,2.35,343,2019-12-06
195233,Dennis,Brooklyn,40.65513,-73.95641,Private room,43,401,6.62,43,2019-04-07
195240,Dennis,Brooklyn,40.65589,-73.95539,Private room,42,72,0.84,96,2019-06-17
195578,Erika,Brooklyn,40.70275,-73.94501,Private room,85,46,0.97,59,2018-12-30
195971,Tim,Brooklyn,40.68897,-73.93569,Entire home/apt,139,83,1.19,255,2019-06-23
195989,Elizabeth,Brooklyn,40.67617,-73.98136,Private room,105,211,2.21,252,2019-06-15
196010,Vanessa,Brooklyn,40.67595,-73.98053,Entire home/apt,265,15,0.16,0,2015-06-14
197155,Vlad,Manhattan,40.76415,-73.99067,Entire home/apt,149,122,1.29,20,2019-06-23
197753,Colin,Manhattan,40.83127,-73.94718,Private room,68,295,3.9,188,2019-12-06
197942,Toni,Brooklyn,40.68497,-73.95592,Entire home/apt,99,207,2.18,304,2019-07-07
199195,Jabari,Manhattan,40.82922,-73.94174,Private room,75,50,0.65,38,2019-03-30
199312,Susanne,Brooklyn,40.71137,-73.94362,Private room,100,273,2.85,254,2019-06-24
200645,Edo,Manhattan,40.76739,-73.9557,Shared room,90,0,0.0,0,
200955,Simone,Manhattan,40.73089,-73.98195,Entire home/apt,160,25,0.26,46,2018-04-30
